student_id,date,class_id,attendance_status,day_of_week,is_weekend,month,week,is_present,day_name,week_type
STU0222,2024-03-01,EE304,Absent,4,0,3,9,0,Friday,Weekday
STU0784,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0080,2024-03-01,EE304,Absent,4,0,3,9,0,Friday,Weekday
STU0964,2024-03-01,EE304,Absent,4,0,3,9,0,Friday,Weekday
STU0456,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0409,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0943,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0717,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0626,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0467,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0457,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0049,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0396,2024-03-01,EE304,Absent,4,0,3,9,0,Friday,Weekday
STU0817,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0673,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0571,2024-03-01,EE304,Present,4,0,3,9,1,Friday,Weekday
STU0143,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0572,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0720,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU1044,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU0819,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU1099,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0679,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0057,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0237,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0535,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0366,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU1190,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0544,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0079,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0223,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0890,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU0708,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU0643,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0894,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU1048,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0789,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU1181,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU0390,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0522,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU0091,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0004,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU1065,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU1103,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0404,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU0746,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0884,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0144,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU0677,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU0256,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0616,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU1039,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0634,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0837,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0669,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0825,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0606,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU1136,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0261,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0393,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0862,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0777,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0357,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU1166,2024-03-01,EE308,Absent,4,0,3,9,0,Friday,Weekday
STU0617,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0832,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU1123,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0001,2024-03-01,EE308,Present,4,0,3,9,1,Friday,Weekday
STU0588,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0431,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0881,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU1188,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0660,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0953,2024-03-01,CS103,Absent,4,0,3,9,0,Friday,Weekday
STU0905,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0906,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0438,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU1047,2024-03-01,CS103,Absent,4,0,3,9,0,Friday,Weekday
STU0970,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0348,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0174,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0582,2024-03-01,CS103,Absent,4,0,3,9,0,Friday,Weekday
STU1056,2024-03-01,CS103,Absent,4,0,3,9,0,Friday,Weekday
STU0687,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0192,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0482,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0636,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0461,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0408,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0302,2024-03-01,CS103,Absent,4,0,3,9,0,Friday,Weekday
STU0051,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0095,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0502,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0974,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0150,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0933,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0849,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU1179,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0399,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0787,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU1013,2024-03-01,CS103,Absent,4,0,3,9,0,Friday,Weekday
STU0819,2024-03-01,CS103,Present,4,0,3,9,1,Friday,Weekday
STU0303,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0012,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU0219,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0871,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU0449,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU0361,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU1061,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0952,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU0103,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU1142,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU0511,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0249,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0935,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU0274,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU1088,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU1145,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0650,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0907,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU1034,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0874,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU1123,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0914,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0326,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU0973,2024-03-01,ME204,Absent,4,0,3,9,0,Friday,Weekday
STU0922,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0531,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0507,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0568,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU1068,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0993,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0490,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0563,2024-03-01,ME204,Present,4,0,3,9,1,Friday,Weekday
STU0159,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0586,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0481,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0557,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0688,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0655,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU1107,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0166,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0284,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0309,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0474,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0785,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0313,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0439,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0132,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0850,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0835,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0678,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU1112,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0955,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0852,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0128,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0424,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0861,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0798,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU1197,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0041,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU1180,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0780,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0977,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0013,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0721,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0612,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0799,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0859,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU1103,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU1119,2024-03-01,CS114,Present,4,0,3,9,1,Friday,Weekday
STU0452,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU1000,2024-03-01,CS114,Absent,4,0,3,9,0,Friday,Weekday
STU0559,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0893,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0995,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0060,2024-03-01,EE309,Absent,4,0,3,9,0,Friday,Weekday
STU0797,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0689,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0829,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0339,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0958,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0262,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU1094,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0056,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0807,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU1156,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0172,2024-03-01,EE309,Absent,4,0,3,9,0,Friday,Weekday
STU0878,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0278,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0946,2024-03-01,EE309,Absent,4,0,3,9,0,Friday,Weekday
STU0373,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0103,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0533,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0777,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0671,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0434,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0932,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0670,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0692,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0570,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0864,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0517,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0168,2024-03-01,EE309,Present,4,0,3,9,1,Friday,Weekday
STU0964,2024-03-01,EE309,Absent,4,0,3,9,0,Friday,Weekday
STU1105,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0107,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0717,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0460,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0141,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0083,2024-03-01,CS101,Absent,4,0,3,9,0,Friday,Weekday
STU0064,2024-03-01,CS101,Absent,4,0,3,9,0,Friday,Weekday
STU0507,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0409,2024-03-01,CS101,Absent,4,0,3,9,0,Friday,Weekday
STU0042,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0313,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0489,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0259,2024-03-01,CS101,Absent,4,0,3,9,0,Friday,Weekday
STU0970,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0235,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU1156,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0447,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0953,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0525,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0756,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0344,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0336,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0638,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0222,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU1186,2024-03-01,CS101,Present,4,0,3,9,1,Friday,Weekday
STU0639,2024-03-01,EE301,Absent,4,0,3,9,0,Friday,Weekday
STU1180,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0769,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0813,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0407,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0156,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0498,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0209,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0618,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0248,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU1160,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0085,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0712,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU1092,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0878,2024-03-01,EE301,Absent,4,0,3,9,0,Friday,Weekday
STU0759,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0142,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU1037,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0699,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0026,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0861,2024-03-01,EE301,Absent,4,0,3,9,0,Friday,Weekday
STU1004,2024-03-01,EE301,Absent,4,0,3,9,0,Friday,Weekday
STU0217,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0888,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0742,2024-03-01,EE301,Present,4,0,3,9,1,Friday,Weekday
STU0942,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0314,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0892,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0361,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU1069,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0554,2024-03-01,CS107,Absent,4,0,3,9,0,Friday,Weekday
STU1103,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0991,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0953,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0893,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0550,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0661,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0503,2024-03-01,CS107,Absent,4,0,3,9,0,Friday,Weekday
STU0178,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0572,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0924,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0500,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0952,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU1168,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0777,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0689,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0059,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU1013,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0666,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0373,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0999,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0435,2024-03-01,CS107,Absent,4,0,3,9,0,Friday,Weekday
STU0727,2024-03-01,CS107,Absent,4,0,3,9,0,Friday,Weekday
STU0530,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0698,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0573,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0566,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU1139,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0021,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU1059,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0392,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0176,2024-03-01,CS107,Absent,4,0,3,9,0,Friday,Weekday
STU0495,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0833,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU1001,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU1138,2024-03-01,CS107,Absent,4,0,3,9,0,Friday,Weekday
STU0493,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0976,2024-03-01,CS107,Absent,4,0,3,9,0,Friday,Weekday
STU1006,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0918,2024-03-01,CS107,Present,4,0,3,9,1,Friday,Weekday
STU0499,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0628,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU1192,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0756,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0970,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU1134,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU1088,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0705,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0872,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU1128,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0678,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0721,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0930,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0555,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0515,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0473,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0248,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0395,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0647,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0245,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU1098,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0380,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0393,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0444,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0992,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0567,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU1075,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0580,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0206,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0398,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0607,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0466,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0740,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0368,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0620,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0029,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU1094,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0260,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0562,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0094,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0112,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0599,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0259,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU1006,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0211,2024-03-02,CS102,Present,5,1,3,9,1,Saturday,Weekend
STU0026,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU1176,2024-03-02,CS102,Absent,5,1,3,9,0,Saturday,Weekend
STU0962,2024-03-02,CS106,Absent,5,1,3,9,0,Saturday,Weekend
STU0981,2024-03-02,CS106,Present,5,1,3,9,1,Saturday,Weekend
STU0903,2024-03-02,CS106,Present,5,1,3,9,1,Saturday,Weekend
STU0698,2024-03-02,CS106,Present,5,1,3,9,1,Saturday,Weekend
STU0378,2024-03-02,CS106,Absent,5,1,3,9,0,Saturday,Weekend
STU0106,2024-03-02,CS106,Absent,5,1,3,9,0,Saturday,Weekend
STU0518,2024-03-02,CS106,Absent,5,1,3,9,0,Saturday,Weekend
STU0979,2024-03-02,CS106,Present,5,1,3,9,1,Saturday,Weekend
STU0234,2024-03-02,CS106,Absent,5,1,3,9,0,Saturday,Weekend
STU0134,2024-03-02,CS106,Absent,5,1,3,9,0,Saturday,Weekend
STU0821,2024-03-02,CS106,Present,5,1,3,9,1,Saturday,Weekend
STU1008,2024-03-02,CS106,Present,5,1,3,9,1,Saturday,Weekend
STU0152,2024-03-02,CS106,Absent,5,1,3,9,0,Saturday,Weekend
STU1182,2024-03-02,CS106,Absent,5,1,3,9,0,Saturday,Weekend
STU0110,2024-03-02,CS106,Absent,5,1,3,9,0,Saturday,Weekend
STU0311,2024-03-02,CS106,Present,5,1,3,9,1,Saturday,Weekend
