timestamp,location,number_of_users,bandwidth_usage
2024-03-04 13:35:00,Cafeteria,189.0,221.47
2024-03-04 13:45:00,Sports Complex,122.0,191.04
2024-03-04 13:25:00,Hostel Area,191.0,243.45
2024-03-04 13:23:00,Admin Zone,105.0,155.08
2024-03-04 14:23:00,Academic Zone,280.0,351.42
2024-03-04 14:01:00,Library,183.0,230.07
2024-03-04 14:41:00,Cafeteria,226.0,420.45
2024-03-04 14:31:00,Sports Complex,107.0,228.11
2024-03-04 14:33:00,Hostel Area,284.0,463.04
2024-03-04 14:16:00,Admin Zone,140.0,213.73
2024-03-04 15:24:00,Academic Zone,235.0,333.71
2024-03-04 15:54:00,Library,118.0,138.26
2024-03-04 15:35:00,Cafeteria,200.0,304.65
2024-03-04 15:20:00,Sports Complex,70.0,116.07
2024-03-04 15:01:00,Hostel Area,226.0,443.55
2024-03-04 15:39:00,Admin Zone,151.0,261.89
2024-03-04 16:20:00,Academic Zone,174.0,380.03
2024-03-04 16:48:00,Library,251.0,440.44
2024-03-04 16:31:00,Cafeteria,124.0,128.35
2024-03-04 16:49:00,Sports Complex,63.0,93.54
2024-03-04 16:43:00,Hostel Area,149.0,272.38
2024-03-04 16:18:00,Admin Zone,88.0,111.5
2024-03-04 17:52:00,Academic Zone,253.0,316.56
2024-03-04 17:16:00,Library,121.0,199.99
2024-03-04 17:14:00,Cafeteria,113.0,174.82
2024-03-04 17:00:00,Sports Complex,84.0,132.32
2024-03-04 17:12:00,Hostel Area,164.0,246.84
2024-03-04 17:19:00,Admin Zone,95.0,81.73
2024-03-04 18:40:00,Academic Zone,230.0,318.35
2024-03-04 18:39:00,Library,193.0,243.67
2024-03-04 18:07:00,Cafeteria,133.0,194.09
2024-03-04 18:56:00,Sports Complex,76.0,118.57
2024-03-04 18:43:00,Hostel Area,192.0,243.3
2024-03-04 18:57:00,Admin Zone,86.0,152.81
2024-03-04 19:32:00,Academic Zone,272.0,342.07
2024-03-04 19:52:00,Library,223.0,321.13
2024-03-04 19:36:00,Cafeteria,201.0,333.09
2024-03-04 19:04:00,Sports Complex,79.0,161.47
2024-03-04 19:59:00,Hostel Area,185.0,187.52
2024-03-04 19:53:00,Admin Zone,163.0,203.58
2024-03-04 20:07:00,Academic Zone,308.0,449.62
2024-03-04 20:58:00,Library,275.0,260.95
2024-03-04 20:30:00,Cafeteria,147.0,204.33
2024-03-04 20:38:00,Sports Complex,115.0,153.75
2024-03-04 20:30:00,Hostel Area,189.0,326.6
2024-03-04 20:10:00,Admin Zone,123.0,157.78
2024-03-04 21:03:00,Academic Zone,227.0,290.28
2024-03-04 21:12:00,Library,191.0,277.32
2024-03-04 21:33:00,Cafeteria,78.0,66.85
2024-03-04 21:53:00,Sports Complex,55.0,69.57
2024-03-04 21:45:00,Hostel Area,128.0,190.11
2024-03-04 21:21:00,Admin Zone,46.0,58.93
2024-03-04 22:37:00,Academic Zone,102.0,156.06
2024-03-04 22:15:00,Library,95.0,170.16
2024-03-04 22:17:00,Cafeteria,49.0,71.33
2024-03-04 22:50:00,Sports Complex,27.0,45.81
2024-03-04 22:02:00,Hostel Area,61.0,73.81
2024-03-04 22:05:00,Admin Zone,24.0,29.18
2024-03-04 23:53:00,Academic Zone,31.0,55.61
2024-03-04 23:23:00,Library,26.0,39.89
2024-03-04 23:13:00,Cafeteria,16.0,30.14
2024-03-04 23:25:00,Sports Complex,9.0,13.46
2024-03-04 23:19:00,Hostel Area,18.0,20.19
2024-03-04 23:05:00,Admin Zone,15.0,26.12
2024-03-05 00:20:00,Academic Zone,7.0,14.27
2024-03-05 00:18:00,Library,5.0,6.27
2024-03-05 00:29:00,Cafeteria,4.0,4.46
2024-03-05 00:06:00,Sports Complex,1.0,1.14
2024-03-05 00:20:00,Hostel Area,4.0,6.24
2024-03-05 00:52:00,Admin Zone,3.0,3.51
2024-03-05 01:20:00,Academic Zone,5.0,4.37
2024-03-05 01:12:00,Library,3.0,4.64
2024-03-05 01:06:00,Cafeteria,2.0,3.53
2024-03-05 01:13:00,Sports Complex,0.0,0.0
2024-03-05 01:46:00,Hostel Area,2.0,4.02
2024-03-05 01:11:00,Admin Zone,0.0,0.0
2024-03-05 02:23:00,Academic Zone,4.0,4.55
2024-03-05 02:39:00,Library,3.0,4.41
2024-03-05 02:56:00,Cafeteria,1.0,1.65
2024-03-05 02:13:00,Sports Complex,1.0,1.55
2024-03-05 02:52:00,Hostel Area,1.0,1.24
2024-03-05 02:26:00,Admin Zone,1.0,1.43
2024-03-05 03:30:00,Academic Zone,3.0,5.18
2024-03-05 03:46:00,Library,2.0,3.02
2024-03-05 03:54:00,Cafeteria,1.0,1.37
2024-03-05 03:33:00,Sports Complex,0.0,0.0
2024-03-05 03:06:00,Hostel Area,2.0,3.12
2024-03-05 03:15:00,Admin Zone,0.0,0.0
2024-03-05 04:51:00,Academic Zone,7.0,7.66
2024-03-05 04:27:00,Library,3.0,4.57
2024-03-05 04:28:00,Cafeteria,3.0,5.02
2024-03-05 04:54:00,Sports Complex,2.0,5.36
2024-03-05 04:20:00,Hostel Area,3.0,5.45
2024-03-05 04:02:00,Admin Zone,2.0,3.5
2024-03-05 05:01:00,Academic Zone,26.0,36.31
2024-03-05 05:39:00,Library,13.0,18.89
2024-03-05 05:17:00,Cafeteria,8.0,15.87
2024-03-05 05:54:00,Sports Complex,5.0,8.16
2024-03-05 05:09:00,Hostel Area,14.0,24.75
2024-03-05 05:44:00,Admin Zone,6.0,10.38
2024-03-05 06:55:00,Academic Zone,78.0,113.36
2024-03-05 06:41:00,Library,35.0,66.87
2024-03-05 06:51:00,Cafeteria,,
2024-03-05 06:06:00,Sports Complex,20.0,38.58
2024-03-05 06:18:00,Hostel Area,38.0,71.31
2024-03-05 06:49:00,Admin Zone,22.0,37.12
2024-03-05 07:50:00,Academic Zone,129.0,183.68
2024-03-05 07:05:00,Library,139.0,126.59
2024-03-05 07:02:00,Cafeteria,83.0,133.95
2024-03-05 07:49:00,Sports Complex,55.0,99.1
2024-03-05 07:22:00,Hostel Area,97.0,108.49
2024-03-05 07:11:00,Admin Zone,45.0,64.44
2024-03-05 08:29:00,Academic Zone,354.0,616.04
2024-03-05 08:24:00,Library,179.0,290.13
2024-03-05 08:39:00,Cafeteria,123.0,160.67
2024-03-05 08:33:00,Sports Complex,87.0,126.73
2024-03-05 08:07:00,Hostel Area,134.0,234.24
2024-03-05 08:44:00,Admin Zone,99.0,137.62
2024-03-05 09:37:00,Academic Zone,,
2024-03-05 09:33:00,Library,304.0,299.87
2024-03-05 09:30:00,Cafeteria,230.0,311.64
2024-03-05 09:35:00,Sports Complex,104.0,146.55
2024-03-05 09:03:00,Hostel Area,180.0,294.44
2024-03-05 09:38:00,Admin Zone,112.0,181.46
2024-03-05 10:46:00,Academic Zone,324.0,441.84
2024-03-05 10:53:00,Library,335.0,514.92
2024-03-05 10:08:00,Cafeteria,223.0,381.14
2024-03-05 10:48:00,Sports Complex,144.0,215.97
2024-03-05 10:30:00,Hostel Area,317.0,444.84
2024-03-05 10:00:00,Admin Zone,164.0,301.28
2024-03-05 11:17:00,Academic Zone,436.0,463.19
2024-03-05 11:23:00,Library,103.0,171.65
2024-03-05 11:08:00,Cafeteria,178.0,281.97
2024-03-05 11:15:00,Sports Complex,103.0,144.02
2024-03-05 11:54:00,Hostel Area,255.0,408.43
2024-03-05 11:32:00,Admin Zone,124.0,187.08
2024-03-05 12:33:00,Academic Zone,330.0,436.18
2024-03-05 12:35:00,Library,179.0,207.97
2024-03-05 12:54:00,Cafeteria,132.0,256.78
2024-03-05 12:49:00,Sports Complex,86.0,111.48
2024-03-05 12:22:00,Hostel Area,196.0,232.6
2024-03-05 12:25:00,Admin Zone,101.0,139.06
2024-03-05 13:10:00,Academic Zone,247.0,451.51
2024-03-05 13:56:00,Library,244.0,363.19
2024-03-05 13:08:00,Cafeteria,191.0,306.66
2024-03-05 13:59:00,Sports Complex,97.0,138.57
2024-03-05 13:21:00,Hostel Area,247.0,369.97
2024-03-05 13:35:00,Admin Zone,123.0,225.57
2024-03-05 14:51:00,Academic Zone,440.0,695.47
2024-03-05 14:58:00,Library,285.0,483.57
2024-03-05 14:51:00,Cafeteria,169.0,240.87
2024-03-05 14:49:00,Sports Complex,100.0,119.45
2024-03-05 14:27:00,Hostel Area,337.0,465.09
2024-03-05 14:26:00,Admin Zone,138.0,206.3
2024-03-05 15:03:00,Academic Zone,358.0,495.75
2024-03-05 15:20:00,Library,257.0,319.95
2024-03-05 15:55:00,Cafeteria,195.0,331.2
2024-03-05 15:49:00,Sports Complex,64.0,96.27
2024-03-05 15:37:00,Hostel Area,145.0,182.72
2024-03-05 15:32:00,Admin Zone,132.0,99.55
2024-03-05 16:26:00,Academic Zone,303.0,488.93
2024-03-05 16:50:00,Library,194.0,342.09
2024-03-05 16:48:00,Cafeteria,192.0,211.44
2024-03-05 16:28:00,Sports Complex,96.0,171.83
2024-03-05 16:34:00,Hostel Area,139.0,230.38
2024-03-05 16:28:00,Admin Zone,69.0,93.3
2024-03-05 17:17:00,Academic Zone,133.0,145.69
2024-03-05 17:19:00,Library,194.0,318.37
2024-03-05 17:55:00,Cafeteria,,
2024-03-05 17:10:00,Sports Complex,67.0,114.13
2024-03-05 17:08:00,Hostel Area,179.0,281.73
2024-03-05 17:31:00,Admin Zone,74.0,107.77
2024-03-05 18:45:00,Academic Zone,227.0,398.48
2024-03-05 18:21:00,Library,145.0,210.57
2024-03-05 18:32:00,Cafeteria,151.0,180.29
2024-03-05 18:21:00,Sports Complex,56.0,45.7
2024-03-05 18:47:00,Hostel Area,,
2024-03-05 18:57:00,Admin Zone,353.982838894886,117.94
2024-03-05 19:42:00,Academic Zone,371.0,411.58
2024-03-05 19:17:00,Library,184.0,209.57
2024-03-05 19:34:00,Cafeteria,204.0,232.39
2024-03-05 19:40:00,Sports Complex,117.0,182.61
2024-03-05 19:21:00,Hostel Area,193.0,228.57
2024-03-05 19:46:00,Admin Zone,165.0,218.38
2024-03-05 20:37:00,Academic Zone,278.0,538.03
2024-03-05 20:27:00,Library,327.0,476.77
2024-03-05 20:23:00,Cafeteria,194.0,255.35
2024-03-05 20:50:00,Sports Complex,130.0,143.86
2024-03-05 20:55:00,Hostel Area,165.0,312.48
2024-03-05 20:20:00,Admin Zone,105.0,200.72
2024-03-05 21:50:00,Academic Zone,190.0,322.58
2024-03-05 21:45:00,Library,142.0,209.77
2024-03-05 21:53:00,Cafeteria,78.0,115.88
2024-03-05 21:39:00,Sports Complex,49.0,103.97
2024-03-05 21:18:00,Hostel Area,126.0,143.73
2024-03-05 21:11:00,Admin Zone,85.0,96.7
2024-03-05 22:32:00,Academic Zone,123.0,163.91
2024-03-05 22:08:00,Library,81.0,116.89
2024-03-05 22:19:00,Cafeteria,49.0,74.41
2024-03-05 22:39:00,Sports Complex,26.0,30.48
2024-03-05 22:58:00,Hostel Area,67.0,92.51
2024-03-05 22:07:00,Admin Zone,27.0,45.48
2024-03-05 23:05:00,Academic Zone,32.0,37.57
2024-03-05 23:51:00,Library,24.0,34.96
2024-03-05 23:44:00,Cafeteria,,
2024-03-05 23:27:00,Sports Complex,8.0,11.47
2024-03-05 23:21:00,Hostel Area,31.0,50.75
2024-03-05 23:01:00,Admin Zone,,
2024-03-06 00:08:00,Academic Zone,8.0,9.95
2024-03-06 00:59:00,Library,6.0,12.33
2024-03-06 00:54:00,Cafeteria,5.0,5.68
2024-03-06 00:00:00,Sports Complex,2.0,2.5
2024-03-06 00:56:00,Hostel Area,4.0,4.94
2024-03-06 00:02:00,Admin Zone,2.0,1.84
2024-03-06 01:02:00,Academic Zone,4.0,5.69
2024-03-06 01:09:00,Library,3.0,4.05
2024-03-06 01:51:00,Cafeteria,1.0,1.42
2024-03-06 01:19:00,Sports Complex,1.0,1.2
2024-03-06 01:23:00,Hostel Area,1.0,1.64
2024-03-06 01:40:00,Admin Zone,0.0,0.0
2024-03-06 02:14:00,Academic Zone,4.0,5.32
2024-03-06 02:37:00,Library,2.0,2.15
2024-03-06 02:41:00,Cafeteria,1.0,1.67
2024-03-06 02:56:00,Sports Complex,1.0,1.52
2024-03-06 02:14:00,Hostel Area,1.0,1.52
2024-03-06 02:04:00,Admin Zone,0.0,0.0
2024-03-06 03:15:00,Academic Zone,4.0,5.44
2024-03-06 03:08:00,Library,2.0,2.71
2024-03-06 03:41:00,Cafeteria,2.0,4.67
2024-03-06 03:56:00,Sports Complex,1.0,1.48
2024-03-06 03:52:00,Hostel Area,1.0,1.19
2024-03-06 03:56:00,Admin Zone,1.0,1.27
2024-03-06 04:52:00,Academic Zone,9.0,11.87
2024-03-06 04:07:00,Library,7.0,9.64
2024-03-06 04:51:00,Cafeteria,4.0,6.81
2024-03-06 04:20:00,Sports Complex,2.0,2.96
2024-03-06 04:55:00,Hostel Area,4.0,7.21
2024-03-06 04:20:00,Admin Zone,4.0,4.8
2024-03-06 05:04:00,Academic Zone,22.0,36.11
2024-03-06 05:13:00,Library,16.0,30.87
2024-03-06 05:00:00,Cafeteria,8.0,14.64
2024-03-06 05:20:00,Sports Complex,18.65402125453667,4.0
2024-03-06 05:21:00,Hostel Area,9.0,13.6
2024-03-06 05:30:00,Admin Zone,8.0,14.6
2024-03-06 06:02:00,Academic Zone,63.0,72.85
2024-03-06 06:33:00,Library,37.0,60.17
2024-03-06 06:13:00,Cafeteria,30.0,53.74
2024-03-06 06:40:00,Sports Complex,16.0,20.29
2024-03-06 06:40:00,Hostel Area,37.0,55.35
2024-03-06 06:27:00,Admin Zone,13.0,21.34
2024-03-06 07:35:00,Academic Zone,151.0,269.4
2024-03-06 07:47:00,Library,132.0,240.9
2024-03-06 07:11:00,Cafeteria,97.0,149.56
2024-03-06 07:43:00,Sports Complex,23.0,40.44
2024-03-06 07:06:00,Hostel Area,116.0,166.09
2024-03-06 07:18:00,Admin Zone,31.0,56.17
2024-03-06 08:19:00,Academic Zone,271.0,298.0
2024-03-06 08:18:00,Library,202.0,302.7
2024-03-06 08:54:00,Cafeteria,128.0,172.59
2024-03-06 08:33:00,Sports Complex,92.0,175.29
2024-03-06 08:33:00,Hostel Area,242.0,290.13
2024-03-06 08:39:00,Admin Zone,122.0,189.99
2024-03-06 09:24:00,Academic Zone,406.0,756.91
2024-03-06 09:24:00,Library,294.0,424.9
2024-03-06 09:37:00,Cafeteria,162.0,186.3
2024-03-06 09:39:00,Sports Complex,94.0,145.83
2024-03-06 09:45:00,Hostel Area,240.0,332.6
2024-03-06 09:31:00,Admin Zone,125.0,226.93
2024-03-06 10:09:00,Academic Zone,413.0,496.42
2024-03-06 10:31:00,Library,316.0,532.41
2024-03-06 10:54:00,Cafeteria,237.0,395.61
2024-03-06 10:44:00,Sports Complex,133.0,219.69
2024-03-06 10:59:00,Hostel Area,153.0,222.14
2024-03-06 10:14:00,Admin Zone,139.0,293.54
2024-03-06 11:27:00,Academic Zone,411.0,580.63
2024-03-06 11:28:00,Library,236.0,329.64
2024-03-06 11:57:00,Cafeteria,149.0,320.94
2024-03-06 11:40:00,Sports Complex,101.0,176.49
2024-03-06 11:50:00,Hostel Area,252.0,427.69
2024-03-06 11:28:00,Admin Zone,104.0,197.72
2024-03-06 12:46:00,Academic Zone,288.0,561.63
2024-03-06 12:18:00,Library,250.0,506.55
2024-03-06 12:41:00,Cafeteria,164.0,236.87
2024-03-06 12:26:00,Sports Complex,107.0,164.94
2024-03-06 12:09:00,Hostel Area,209.0,319.1
2024-03-06 12:47:00,Admin Zone,93.0,135.05
2024-03-06 13:00:00,Academic Zone,383.0,686.2
2024-03-06 13:08:00,Library,157.0,250.59
2024-03-06 13:23:00,Cafeteria,165.0,179.68
2024-03-06 13:54:00,Sports Complex,112.0,228.7
2024-03-06 13:32:00,Hostel Area,280.0,224.0
2024-03-06 13:47:00,Admin Zone,127.0,165.75
2024-03-06 14:45:00,Academic Zone,324.0,461.49
2024-03-06 14:10:00,Library,155.0,136.79
2024-03-06 14:58:00,Cafeteria,181.0,284.95
2024-03-06 14:23:00,Sports Complex,98.0,110.29
2024-03-06 14:18:00,Hostel Area,210.0,406.06
2024-03-06 14:13:00,Admin Zone,117.0,157.85
2024-03-06 15:04:00,Academic Zone,392.0,562.63
2024-03-06 15:33:00,Library,280.0,458.71
2024-03-06 15:13:00,Cafeteria,128.0,153.96
2024-03-06 15:51:00,Sports Complex,65.0,77.81
2024-03-06 15:52:00,Hostel Area,235.0,294.56
2024-03-06 15:11:00,Admin Zone,108.0,152.87
2024-03-06 16:45:00,Academic Zone,270.0,294.46
2024-03-06 16:34:00,Library,241.0,465.34
2024-03-06 16:51:00,Cafeteria,124.0,102.69
2024-03-06 16:52:00,Sports Complex,59.0,94.09
2024-03-06 16:06:00,Hostel Area,174.0,247.54
2024-03-06 16:47:00,Admin Zone,109.0,144.66
2024-03-06 17:08:00,Academic Zone,275.0,412.58
2024-03-06 17:12:00,Library,160.0,275.12
2024-03-06 17:53:00,Cafeteria,113.0,199.59
2024-03-06 17:04:00,Sports Complex,104.0,126.86
2024-03-06 17:08:00,Hostel Area,174.0,294.3
2024-03-06 17:12:00,Admin Zone,111.0,196.94
2024-03-06 18:38:00,Academic Zone,358.0,431.34
2024-03-06 18:09:00,Library,159.0,193.63
2024-03-06 18:56:00,Cafeteria,131.0,250.83
2024-03-06 18:53:00,Sports Complex,103.0,143.23
2024-03-06 18:41:00,Hostel Area,171.0,196.38
2024-03-06 18:00:00,Admin Zone,98.0,141.17
2024-03-06 19:40:00,Academic Zone,322.0,597.06
2024-03-06 19:19:00,Library,285.0,315.71
2024-03-06 19:39:00,Cafeteria,82.0,136.58
2024-03-06 19:05:00,Sports Complex,100.0,161.33
2024-03-06 19:03:00,Hostel Area,226.0,261.4
2024-03-06 19:24:00,Admin Zone,115.0,161.96
2024-03-06 20:47:00,Academic Zone,309.0,544.92
2024-03-06 20:00:00,Library,218.0,251.4
2024-03-06 20:56:00,Cafeteria,199.0,254.9
2024-03-06 20:05:00,Sports Complex,110.0,236.0
2024-03-06 20:33:00,Hostel Area,262.0,445.23
2024-03-06 20:15:00,Admin Zone,107.0,189.81
2024-03-06 21:26:00,Academic Zone,209.0,402.25
2024-03-06 21:16:00,Library,186.0,300.11
2024-03-06 21:31:00,Cafeteria,106.0,143.29
2024-03-06 21:10:00,Sports Complex,59.0,93.68
2024-03-06 21:13:00,Hostel Area,128.0,203.44
2024-03-06 21:45:00,Admin Zone,89.0,140.91
2024-03-06 22:35:00,Academic Zone,93.0,62.62
2024-03-06 22:29:00,Library,101.0,148.15
2024-03-06 22:22:00,Cafeteria,54.0,89.83
2024-03-06 22:01:00,Sports Complex,33.0,57.0
2024-03-06 22:34:00,Hostel Area,80.0,138.13
2024-03-06 22:10:00,Admin Zone,13.0,21.03
2024-03-06 23:49:00,Academic Zone,34.0,48.42
2024-03-06 23:30:00,Library,28.0,42.17
2024-03-06 23:25:00,Cafeteria,14.0,26.19
2024-03-06 23:33:00,Sports Complex,9.0,13.97
2024-03-06 23:45:00,Hostel Area,12.0,25.66
2024-03-06 23:05:00,Admin Zone,7.0,11.6
2024-03-07 00:42:00,Academic Zone,9.0,17.94
2024-03-07 00:29:00,Library,4.0,5.03
2024-03-07 00:11:00,Cafeteria,4.0,6.78
2024-03-07 00:50:00,Sports Complex,2.0,3.65
2024-03-07 00:11:00,Hostel Area,4.0,5.87
2024-03-07 00:57:00,Admin Zone,3.0,3.12
2024-03-07 01:22:00,Academic Zone,4.0,6.76
2024-03-07 01:30:00,Library,2.0,2.87
2024-03-07 01:29:00,Cafeteria,1.0,1.78
2024-03-07 01:20:00,Sports Complex,1.0,1.11
2024-03-07 01:16:00,Hostel Area,1.0,1.37
2024-03-07 01:47:00,Admin Zone,1.0,1.65
2024-03-07 02:23:00,Academic Zone,3.0,3.97
2024-03-07 02:35:00,Library,3.0,3.78
2024-03-07 02:40:00,Cafeteria,1.0,1.71
2024-03-07 02:17:00,Sports Complex,0.0,0.0
2024-03-07 02:30:00,Hostel Area,1.0,1.49
2024-03-07 02:08:00,Admin Zone,1.0,1.68
2024-03-07 03:24:00,Academic Zone,4.0,5.59
2024-03-07 03:09:00,Library,2.0,3.21
2024-03-07 03:55:00,Cafeteria,2.0,3.34
2024-03-07 03:36:00,Sports Complex,1.0,1.25
2024-03-07 03:02:00,Hostel Area,2.0,3.0
2024-03-07 03:20:00,Admin Zone,1.0,1.68
2024-03-07 04:09:00,Academic Zone,8.0,12.63
2024-03-07 04:39:00,Library,7.0,10.06
2024-03-07 04:05:00,Cafeteria,4.0,6.6
2024-03-07 04:32:00,Sports Complex,2.0,2.7
2024-03-07 04:52:00,Hostel Area,5.0,6.22
2024-03-07 04:49:00,Admin Zone,3.0,3.83
2024-03-07 05:54:00,Academic Zone,22.0,30.01
2024-03-07 05:42:00,Library,19.0,28.17
2024-03-07 05:47:00,Cafeteria,11.0,12.92
2024-03-07 05:29:00,Sports Complex,5.0,8.41
2024-03-07 05:24:00,Hostel Area,16.0,26.53
2024-03-07 05:57:00,Admin Zone,10.0,17.37
2024-03-07 06:42:00,Academic Zone,62.0,87.03
2024-03-07 06:35:00,Library,66.0,114.99
2024-03-07 06:15:00,Cafeteria,27.0,35.16
2024-03-07 06:46:00,Sports Complex,15.0,24.8
2024-03-07 06:06:00,Hostel Area,27.0,36.36
2024-03-07 06:25:00,Admin Zone,23.0,34.69
2024-03-07 07:03:00,Academic Zone,133.0,227.22
2024-03-07 07:35:00,Library,130.0,186.56
2024-03-07 07:55:00,Cafeteria,65.0,114.36
2024-03-07 07:11:00,Sports Complex,40.0,60.17
2024-03-07 07:45:00,Hostel Area,108.0,126.36
2024-03-07 07:28:00,Admin Zone,46.0,65.4
2024-03-07 08:07:00,Academic Zone,377.0,423.83
2024-03-07 08:41:00,Library,215.0,265.32
2024-03-07 08:30:00,Cafeteria,198.0,312.85
2024-03-07 08:11:00,Sports Complex,63.0,63.39
2024-03-07 08:04:00,Hostel Area,196.0,305.36
2024-03-07 08:29:00,Admin Zone,109.0,130.58
2024-03-07 09:43:00,Academic Zone,519.0,791.25
2024-03-07 09:13:00,Library,322.0,543.27
2024-03-07 09:12:00,Cafeteria,192.0,363.2
2024-03-07 09:28:00,Sports Complex,96.0,173.44
2024-03-07 09:50:00,Hostel Area,307.0,555.97
2024-03-07 09:45:00,Admin Zone,173.0,221.59
2024-03-07 10:46:00,Academic Zone,438.0,711.85
2024-03-07 10:13:00,Library,317.0,535.12
2024-03-07 10:59:00,Cafeteria,247.0,316.97
2024-03-07 10:36:00,Sports Complex,86.0,123.71
2024-03-07 10:41:00,Hostel Area,128.0,189.34
2024-03-07 10:37:00,Admin Zone,,
2024-03-07 11:11:00,Academic Zone,327.0,378.99
2024-03-07 11:53:00,Library,302.0,510.7
2024-03-07 11:59:00,Cafeteria,178.0,230.43
2024-03-07 11:01:00,Sports Complex,105.0,196.47
2024-03-07 11:20:00,Hostel Area,269.0,370.67
2024-03-07 11:11:00,Admin Zone,118.0,164.55
2024-03-07 12:11:00,Academic Zone,322.0,349.51
2024-03-07 12:09:00,Library,256.0,342.42
2024-03-07 12:36:00,Cafeteria,139.0,178.03
2024-03-07 12:36:00,Sports Complex,96.0,126.93
2024-03-07 12:58:00,Hostel Area,152.0,201.59
2024-03-07 12:39:00,Admin Zone,82.0,144.2
2024-03-07 13:13:00,Academic Zone,261.0,388.11
2024-03-07 13:47:00,Library,229.0,451.26
2024-03-07 13:26:00,Cafeteria,182.0,238.64
2024-03-07 13:56:00,Sports Complex,99.0,121.49
2024-03-07 13:10:00,Hostel Area,,
2024-03-07 13:06:00,Admin Zone,130.0,157.81
2024-03-07 14:46:00,Academic Zone,258.0,258.24
2024-03-07 14:27:00,Library,191.0,287.12
2024-03-07 14:51:00,Cafeteria,246.0,339.54
2024-03-07 14:20:00,Sports Complex,90.0,133.54
2024-03-07 14:42:00,Hostel Area,192.0,214.17
2024-03-07 14:54:00,Admin Zone,110.0,157.51
2024-03-07 15:37:00,Academic Zone,432.0,584.69
2024-03-07 15:04:00,Library,256.0,278.63
2024-03-07 15:40:00,Cafeteria,178.0,227.52
2024-03-07 15:19:00,Sports Complex,69.0,82.22
2024-03-07 15:15:00,Hostel Area,176.0,202.96
2024-03-07 15:35:00,Admin Zone,118.0,138.61
2024-03-07 16:35:00,Academic Zone,283.0,381.32
2024-03-07 16:09:00,Library,161.0,208.5
2024-03-07 16:15:00,Cafeteria,99.0,149.14
2024-03-07 16:57:00,Sports Complex,,
2024-03-07 16:10:00,Hostel Area,87.0,160.99
2024-03-07 16:20:00,Admin Zone,77.0,152.47
2024-03-07 17:41:00,Academic Zone,235.0,437.08
2024-03-07 17:23:00,Library,178.0,259.65
2024-03-07 17:44:00,Cafeteria,93.0,136.95
2024-03-07 17:15:00,Sports Complex,52.0,80.92
2024-03-07 17:50:00,Hostel Area,152.0,222.41
2024-03-07 17:36:00,Admin Zone,102.0,168.23
2024-03-07 18:54:00,Academic Zone,222.0,370.85
2024-03-07 18:57:00,Library,254.0,198.53
2024-03-07 18:34:00,Cafeteria,106.0,144.08
2024-03-07 18:13:00,Sports Complex,65.0,109.94
2024-03-07 18:20:00,Hostel Area,143.0,171.84
2024-03-07 18:35:00,Admin Zone,101.0,144.5
2024-03-07 19:19:00,Academic Zone,411.0,662.24
2024-03-07 19:17:00,Library,443.0,519.55
2024-03-07 19:26:00,Cafeteria,116.0,221.88
2024-03-07 19:07:00,Sports Complex,154.0,220.68
2024-03-07 19:31:00,Hostel Area,202.0,310.71
2024-03-07 19:46:00,Admin Zone,99.0,90.73
2024-03-07 20:41:00,Academic Zone,330.0,495.95
2024-03-07 20:29:00,Library,178.0,234.04
2024-03-07 20:47:00,Cafeteria,112.0,180.48
2024-03-07 20:47:00,Sports Complex,89.0,137.83
2024-03-07 20:56:00,Hostel Area,223.0,407.84
2024-03-07 20:31:00,Admin Zone,115.0,193.72
2024-03-07 21:14:00,Academic Zone,286.0,511.93
2024-03-07 21:10:00,Library,172.0,266.09
2024-03-07 21:51:00,Cafeteria,87.0,113.63
2024-03-07 21:25:00,Sports Complex,58.0,80.85
2024-03-07 21:18:00,Hostel Area,185.0,298.19
2024-03-07 21:15:00,Admin Zone,79.0,146.3
2024-03-07 22:01:00,Academic Zone,108.0,153.06
2024-03-07 22:36:00,Library,,
2024-03-07 22:21:00,Cafeteria,66.0,72.12
2024-03-07 22:16:00,Sports Complex,25.0,36.95
2024-03-07 22:55:00,Hostel Area,79.0,137.16
2024-03-07 22:16:00,Admin Zone,37.0,66.81
2024-03-07 23:36:00,Academic Zone,28.0,57.82
2024-03-07 23:51:00,Library,21.0,20.7
2024-03-07 23:49:00,Cafeteria,17.0,18.19
2024-03-07 23:31:00,Sports Complex,8.0,11.66
2024-03-07 23:39:00,Hostel Area,22.0,39.69
2024-03-07 23:45:00,Admin Zone,8.0,9.3
2024-03-08 00:46:00,Academic Zone,,
2024-03-08 00:07:00,Library,4.0,4.79
2024-03-08 00:11:00,Cafeteria,3.0,4.5
2024-03-08 00:57:00,Sports Complex,2.0,3.98
2024-03-08 00:28:00,Hostel Area,4.0,5.32
2024-03-08 00:38:00,Admin Zone,3.0,3.85
2024-03-08 01:52:00,Academic Zone,4.0,8.96
2024-03-08 01:54:00,Library,3.0,4.8
2024-03-08 01:55:00,Cafeteria,1.0,1.6
2024-03-08 01:37:00,Sports Complex,0.0,0.0
2024-03-08 01:28:00,Hostel Area,1.0,1.74
2024-03-08 01:00:00,Admin Zone,1.0,1.81
2024-03-08 02:11:00,Academic Zone,4.0,5.62
2024-03-08 02:36:00,Library,2.0,2.39
2024-03-08 02:11:00,Cafeteria,2.0,3.63
2024-03-08 02:28:00,Sports Complex,0.0,0.0
2024-03-08 02:04:00,Hostel Area,1.0,1.42
