student_id,date,class_id,attendance_status
STU0175,2024-03-02,CS106,Present
STU0509,2024-03-02,CS106,Absent
STU0243,2024-03-02,CS106,Absent
STU1143,2024-03-02,CS106,Present
STU0853,2024-03-02,CS106,
STU0463,2024-03-02,CS106,Absent
STU1071,2024-03-02,CS106,Present
STU0780,2024-03-02,CS106,Absent
STU0923,2024-03-02,CS106,Present
STU0907,2024-03-02,CS106,Present
STU0609,2024-03-02,CS106,Present
STU0879,2024-03-02,CS106,Present
STU0626,2024-03-02,CS106,Absent
STU1165,2024-03-02,CS106,Present
STU0124,2024-03-02,CS106,Present
STU0204,2024-03-02,ME204,Absent
STU0426,2024-03-02,ME204,Present
STU0433,2024-03-02,ME204,Present
STU0542,2024-03-02,ME204,Absent
STU0167,2024-03-02,ME204,Absent
STU0322,2024-03-02,ME204,Present
STU0492,2024-03-02,ME204,Absent
STU0356,2024-03-02,ME204,Absent
STU1131,2024-03-02,ME204,Present
STU0154,2024-03-02,ME204,Present
STU0321,2024-03-02,ME204,Absent
STU0006,2024-03-02,ME204,Absent
STU0837,2024-03-02,ME204,Present
STU0923,2024-03-02,ME204,Absent
STU0963,2024-03-02,ME204,Absent
STU0597,2024-03-02,ME204,Present
STU0067,2024-03-02,ME204,Present
STU0475,2024-03-02,ME204,Present
STU0591,2024-03-02,ME204,Absent
STU0580,2024-03-02,ME204,Present
STU0930,2024-03-02,ME204,Absent
STU0146,2024-03-02,ME204,
STU0479,2024-03-02,ME204,Absent
STU0406,2024-03-02,ME204,Present
STU0871,2024-03-02,ME204,Absent
STU0236,2024-03-02,ME204,Present
STU1116,2024-03-02,ME204,Absent
STU0461,2024-03-02,ME204,Present
STU0306,2024-03-02,ME204,Present
STU0545,2024-03-02,ME204,Absent
STU0292,2024-03-02,ME204,Present
STU0147,2024-03-02,ME204,Present
STU0123,2024-03-02,ME204,Absent
STU0340,2024-03-02,ME204,Absent
STU0630,2024-03-02,ME204,Absent
STU1166,2024-03-02,ME204,Absent
STU0592,2024-03-02,ME204,Present
STU0900,2024-03-02,ME204,Present
STU0255,2024-03-02,ME204,Present
STU0960,2024-03-02,ME204,Present
STU0623,2024-03-02,ME204,Absent
STU0825,2024-03-02,ME204,Absent
STU0558,2024-03-02,ME204,Present
STU1025,2024-03-02,ME204,Present
STU1012,2024-03-02,CS115,Absent
STU0897,2024-03-02,CS115,Present
STU0165,2024-03-02,CS115,Absent
STU0082,2024-03-02,CS115,Present
STU0885,2024-03-02,CS115,Absent
STU0661,2024-03-02,CS115,Present
STU0513,2024-03-02,CS115,Absent
STU0053,2024-03-02,CS115,Absent
STU0188,2024-03-02,CS115,Absent
STU0469,2024-03-02,CS115,Absent
STU1179,2024-03-02,CS115,Absent
STU0043,2024-03-02,CS115,Absent
STU0552,2024-03-02,CS115,Present
STU1181,2024-03-02,CS115,Absent
STU0083,2024-03-02,CS115,Absent
STU0359,2024-03-02,CS115,Present
STU0964,2024-03-02,CS115,Absent
STU1063,2024-03-02,CS115,Absent
STU0906,2024-03-02,CS115,Absent
STU0570,2024-03-02,CS115,Present
STU0372,2024-03-02,CS115,Present
STU1199,2024-03-02,CS115,Absent
STU0893,2024-03-02,CS115,Absent
STU1008,2024-03-02,CS115,Present
STU0187,2024-03-02,CS115,Absent
STU0963,2024-03-02,CS115,Absent
STU0713,2024-03-02,CS115,Present
STU0837,2024-03-02,CS115,Absent
STU0683,2024-03-02,CS115,Present
STU0658,2024-03-02,CS115,Present
STU0215,2024-03-02,CS115,Present
STU0330,2024-03-02,CS115,Absent
STU0676,2024-03-02,CS115,Present
STU0844,2024-03-02,CS115,Present
STU1015,2024-03-02,CS115,Present
STU0591,2024-03-02,CS115,Present
STU0821,2024-03-02,CS115,Absent
STU1127,2024-03-02,CS115,Present
STU0076,2024-03-02,CS115,Present
STU0932,2024-03-02,CS115,Absent
STU0181,2024-03-02,CS115,Present
STU0645,2024-03-02,CS115,Present
STU0663,2024-03-02,EE301,Present
STU0238,2024-03-02,EE301,Present
STU0828,2024-03-02,EE301,Present
STU1054,2024-03-02,EE301,Present
STU0003,2024-03-02,EE301,Present
STU1112,2024-03-02,EE301,Absent
STU0947,2024-03-02,EE301,Present
STU0847,2024-03-02,EE301,Absent
STU0112,2024-03-02,EE301,Absent
STU0385,2024-03-02,EE301,Present
STU1062,2024-03-02,EE301,Absent
STU0741,2024-03-02,EE301,Present
STU1021,2024-03-02,EE301,Absent
STU0906,2024-03-02,EE301,Present
STU0106,2024-03-02,EE301,Present
STU0417,2024-03-02,EE301,Present
STU0547,2024-03-02,EE301,Absent
STU1125,2024-03-02,EE301,Present
STU0269,2024-03-02,EE301,Absent
STU0590,2024-03-02,EE301,Present
STU0898,2024-03-02,EE301,Absent
STU0993,2024-03-02,EE301,Present
STU0249,2024-03-02,EE301,Absent
STU0060,2024-03-02,EE301,Present
STU0491,2024-03-02,EE301,Present
STU0325,2024-03-02,EE301,Present
STU0637,2024-03-02,EE301,Present
STU1129,2024-03-02,EE301,Absent
STU0029,2024-03-02,EE301,Present
STU1132,2024-03-02,EE301,Absent
STU0836,2024-03-02,EE301,Present
STU0191,2024-03-02,EE301,Present
STU0461,2024-03-02,EE301,
STU0560,2024-03-03,CS108,Present
STU0851,2024-03-03,CS108,
STU0989,2024-03-03,CS108,Present
STU0968,2024-03-03,CS108,Present
STU0500,2024-03-03,CS108,Absent
STU0936,2024-03-03,CS108,Absent
STU1129,2024-03-03,CS108,Present
STU0297,2024-03-03,CS108,Present
STU0786,2024-03-03,CS108,Absent
STU0391,2024-03-03,CS108,Present
STU1041,2024-03-03,CS108,Present
STU0280,2024-03-03,CS108,Present
STU0143,2024-03-03,CS108,Absent
STU0566,2024-03-03,CS108,Absent
STU0850,2024-03-03,CS108,Present
STU0697,2024-03-03,CS108,Present
STU1040,2024-03-03,CS108,Present
STU0548,2024-03-03,CS108,Absent
STU0006,2024-03-03,CS108,Present
STU0580,2024-03-03,CS108,Present
STU0612,2024-03-03,CS108,Absent
STU1188,2024-03-03,CS108,Present
STU1003,2024-03-03,CS108,Absent
STU0305,2024-03-03,CS108,Present
STU0915,2024-03-03,CS108,Present
STU1104,2024-03-03,CS108,Present
STU0992,2024-03-03,CS108,Absent
STU0707,2024-03-03,CS108,Absent
STU0681,2024-03-03,CS108,Absent
STU1131,2024-03-03,CS108,Present
STU1113,2024-03-03,CS108,Absent
STU0773,2024-03-03,CS108,Present
STU0933,2024-03-03,CS108,Present
STU0660,2024-03-03,CS108,Absent
STU0387,2024-03-03,CS108,Present
STU0490,2024-03-03,CS108,Present
STU1172,2024-03-03,CS108,Present
STU0785,2024-03-03,CS108,Present
STU0479,2024-03-03,CS108,Present
STU0842,2024-03-03,CS108,Absent
STU0090,2024-03-03,CS108,Present
STU0969,2024-03-03,EE305,Absent
STU0781,2024-03-03,EE305,Absent
STU0791,2024-03-03,EE305,Present
STU0312,2024-03-03,EE305,Present
STU1015,2024-03-03,EE305,Present
STU0076,2024-03-03,EE305,Absent
STU0259,2024-03-03,EE305,Present
STU1029,2024-03-03,EE305,Absent
STU0680,2024-03-03,EE305,Present
STU0206,2024-03-03,EE305,Absent
STU0902,2024-03-03,EE305,Present
STU0205,2024-03-03,EE305,
STU1078,2024-03-03,EE305,Absent
STU0936,2024-03-03,EE305,Absent
STU0032,2024-03-03,EE305,Present
STU0296,2024-03-03,EE305,Absent
STU0840,2024-03-03,EE305,Present
STU0317,2024-03-03,EE305,Absent
STU0154,2024-03-03,EE305,Absent
STU0962,2024-03-03,EE305,Present
STU0543,2024-03-03,EE305,Present
STU0694,2024-03-03,EE305,Present
STU0815,2024-03-03,EE305,Present
STU0165,2024-03-03,EE305,Absent
STU0673,2024-03-03,EE305,Present
STU1093,2024-03-03,EE305,Present
STU0779,2024-03-03,EE305,Absent
STU0649,2024-03-03,EE305,Absent
STU1000,2024-03-03,EE305,Present
STU1109,2024-03-03,EE305,Present
STU0074,2024-03-03,EE305,Present
STU0141,2024-03-03,EE305,Present
STU0481,2024-03-03,EE305,Absent
STU0589,2024-03-03,EE305,Present
STU0466,2024-03-03,EE305,Absent
STU0186,2024-03-03,CS110,Present
STU0889,2024-03-03,CS110,Absent
STU0202,2024-03-03,CS110,Absent
STU0206,2024-03-03,CS110,Absent
STU0909,2024-03-03,CS110,Present
STU0341,2024-03-03,CS110,Present
STU0614,2024-03-03,CS110,Present
STU0060,2024-03-03,CS110,Absent
STU0095,2024-03-03,CS110,Absent
STU0665,2024-03-03,CS110,Absent
STU0115,2024-03-03,CS110,Absent
STU0601,2024-03-03,CS110,Absent
STU0735,2024-03-03,CS110,Present
STU0768,2024-03-03,CS110,
STU0883,2024-03-03,CS110,Present
STU0299,2024-03-03,CS110,Present
STU0501,2024-03-03,CS110,Present
STU1088,2024-03-03,CS110,Present
STU0844,2024-03-03,CS110,Present
STU1160,2024-03-03,CS110,Absent
STU0369,2024-03-03,CS110,Present
STU0349,2024-03-03,CS110,Absent
STU0359,2024-03-03,CS110,
STU0162,2024-03-03,CS110,Present
STU0784,2024-03-03,CS110,Present
STU0494,2024-03-03,CS110,Present
STU1020,2024-03-03,CS110,Absent
STU1195,2024-03-03,CS110,
STU0294,2024-03-03,CS110,Absent
STU0476,2024-03-03,CS110,Present
STU0945,2024-03-03,CS110,Absent
STU0521,2024-03-03,CS110,Absent
STU0942,2024-03-03,CS110,Absent
STU0523,2024-03-03,CS110,Present
STU0020,2024-03-03,CS110,Present
STU0953,2024-03-03,CS110,Present
STU0590,2024-03-03,CS110,Absent
STU1120,2024-03-03,CS110,Present
STU0324,2024-03-03,CS110,Present
STU0152,2024-03-03,CS110,Absent
STU0905,2024-03-03,CS110,Present
STU0708,2024-03-03,CS110,Absent
STU0613,2024-03-03,CS110,Present
STU0869,2024-03-03,CS110,Present
STU0513,2024-03-03,CS110,Absent
STU0936,2024-03-03,CS110,Present
STU0619,2024-03-03,CS110,Absent
STU0408,2024-03-03,CS110,Present
STU0990,2024-03-03,EE307,Present
STU0219,2024-03-03,EE307,Absent
STU0486,2024-03-03,EE307,Absent
STU0782,2024-03-03,EE307,Absent
STU1172,2024-03-03,EE307,Present
STU0736,2024-03-03,EE307,Absent
STU1178,2024-03-03,EE307,Present
STU0606,2024-03-03,EE307,Present
STU0605,2024-03-03,EE307,Absent
STU0045,2024-03-03,EE307,Present
STU0811,2024-03-03,EE307,Absent
STU0563,2024-03-03,EE307,Present
STU0017,2024-03-03,EE307,Present
STU1160,2024-03-03,EE307,Present
STU0101,2024-03-03,EE307,Absent
STU1018,2024-03-03,EE307,Absent
STU0587,2024-03-03,EE307,Absent
STU0472,2024-03-03,EE307,Absent
STU0722,2024-03-03,EE307,Absent
STU0449,2024-03-03,EE307,Absent
STU0390,2024-03-03,EE307,Present
STU0514,2024-03-03,EE307,Present
STU0281,2024-03-03,EE307,Present
STU0199,2024-03-03,EE307,Absent
STU0081,2024-03-03,EE307,Absent
STU0633,2024-03-03,EE307,Present
STU0903,2024-03-03,EE307,Absent
STU0069,2024-03-03,EE307,Absent
STU1187,2024-03-03,EE307,Present
STU0748,2024-03-03,EE307,Absent
STU0270,2024-03-03,EE307,Absent
STU0185,2024-03-03,EE307,Present
STU0670,2024-03-03,EE307,Absent
STU0851,2024-03-03,EE307,Present
STU0360,2024-03-03,EE307,Absent
STU0412,2024-03-03,EE307,Absent
STU0271,2024-03-03,EE307,Absent
STU1105,2024-03-03,ME204,Present
STU0750,2024-03-03,ME204,Absent
STU1088,2024-03-03,ME204,Absent
STU1028,2024-03-03,ME204,Present
STU0559,2024-03-03,ME204,Absent
STU0337,2024-03-03,ME204,Present
STU0527,2024-03-03,ME204,Absent
STU0987,2024-03-03,ME204,Present
STU0605,2024-03-03,ME204,
STU0694,2024-03-03,ME204,Present
STU0236,2024-03-03,ME204,Absent
STU0960,2024-03-03,ME204,Present
STU0155,2024-03-03,ME204,Absent
STU0289,2024-03-03,ME204,Present
STU0463,2024-03-03,ME204,Present
STU0814,2024-03-03,ME204,Present
STU1142,2024-03-03,ME204,Absent
STU0185,2024-03-03,ME204,Present
STU0809,2024-03-03,ME204,Absent
STU0029,2024-03-03,ME204,Absent
STU0542,2024-03-03,ME204,Absent
STU1099,2024-03-03,ME204,Present
STU0254,2024-03-03,ME204,Present
STU0932,2024-03-03,ME204,Absent
STU0755,2024-03-03,ME204,Present
STU0537,2024-03-03,ME204,Absent
STU1198,2024-03-03,ME204,Present
STU0781,2024-03-03,ME204,Absent
STU0761,2024-03-03,ME204,Absent
STU0222,2024-03-03,ME204,Absent
STU0479,2024-03-03,ME204,Present
STU0966,2024-03-03,ME204,Absent
STU0052,2024-03-03,ME204,Present
STU1150,2024-03-03,ME204,Present
STU0672,2024-03-03,ME204,Absent
STU0454,2024-03-03,ME204,Absent
STU0130,2024-03-03,ME204,Absent
STU0951,2024-03-03,ME204,Absent
STU0619,2024-03-03,ME204,Present
STU0837,2024-03-03,ME204,Present
STU0239,2024-03-03,ME204,Absent
STU0287,2024-03-03,ME204,Present
STU0093,2024-03-03,ME204,Present
STU0077,2024-03-03,ME204,Present
STU0624,2024-03-03,ME204,Present
STU1009,2024-03-03,ME204,Present
STU0238,2024-03-03,ME204,Present
STU0200,2024-03-03,ME204,
STU0481,2024-03-03,ME204,Present
STU1101,2024-03-03,ME204,Absent
STU0573,2024-03-04,CS109,Present
STU0068,2024-03-04,CS109,Present
STU0759,2024-03-04,CS109,Present
STU0445,2024-03-04,CS109,Present
STU0909,2024-03-04,CS109,Absent
STU0911,2024-03-04,CS109,Present
STU0484,2024-03-04,CS109,Present
STU0743,2024-03-04,CS109,Present
STU0204,2024-03-04,CS109,Absent
STU0753,2024-03-04,CS109,Absent
STU1116,2024-03-04,CS109,Present
STU0735,2024-03-04,CS109,Present
STU0125,2024-03-04,CS109,Present
STU0816,2024-03-04,CS109,Absent
STU0566,2024-03-04,CS109,Present
STU0389,2024-03-04,CS109,Absent
STU0251,2024-03-04,CS109,Present
STU0932,2024-03-04,CS109,Present
STU0188,2024-03-04,CS109,Present
STU0435,2024-03-04,CS109,Present
STU0044,2024-03-04,CS109,Present
STU0104,2024-03-04,CS109,Present
STU0684,2024-03-04,CS109,Present
STU0499,2024-03-04,CS109,Present
STU0258,2024-03-04,CS109,Present
STU1157,2024-03-04,CS109,Present
STU0421,2024-03-04,CS109,Absent
STU0141,2024-03-04,CS109,Absent
STU1136,2024-03-04,CS109,Absent
STU0425,2024-03-04,CS109,Absent
STU0443,2024-03-04,CS109,Present
STU0478,2024-03-04,CS109,Present
STU0673,2024-03-04,CS109,Present
STU0303,2024-03-04,CS109,Present
STU0006,2024-03-04,CS109,Present
STU0568,2024-03-04,CS109,Present
STU0297,2024-03-04,CS109,Present
STU0267,2024-03-04,CS109,Present
STU1107,2024-03-04,CS109,Present
STU0514,2024-03-04,CS109,Present
STU0358,2024-03-04,CS109,Present
STU0226,2024-03-04,CS109,Present
STU0053,2024-03-04,CS109,Absent
STU0270,2024-03-04,CS109,Present
STU0031,2024-03-04,CS109,Present
STU0734,2024-03-04,CS109,
STU0488,2024-03-04,CS109,Absent
STU0664,2024-03-04,CS109,Absent
STU0033,2024-03-04,CS109,Present
STU0357,2024-03-04,CS109,Present
STU0544,2024-03-04,CS109,Present
STU0108,2024-03-04,CS109,Present
STU0260,2024-03-04,CS109,Present
STU0863,2024-03-04,CS109,Present
STU1078,2024-03-04,CS109,Present
STU0131,2024-03-04,ME210,Present
STU0976,2024-03-04,ME210,Present
STU0919,2024-03-04,ME210,Present
STU0742,2024-03-04,ME210,Present
STU1052,2024-03-04,ME210,
STU0224,2024-03-04,ME210,Present
STU0926,2024-03-04,ME210,Absent
STU1032,2024-03-04,ME210,Present
STU0454,2024-03-04,ME210,Present
STU0089,2024-03-04,ME210,Present
STU1068,2024-03-04,ME210,Absent
STU0618,2024-03-04,ME210,Present
STU0939,2024-03-04,ME210,Present
STU0064,2024-03-04,ME210,Present
STU0125,2024-03-04,ME210,Present
STU0981,2024-03-04,ME210,Absent
STU0823,2024-03-04,ME210,Present
STU0874,2024-03-04,ME210,Present
STU0222,2024-03-04,ME210,Absent
STU1005,2024-03-04,ME210,Absent
STU0909,2024-03-04,ME210,Present
STU0151,2024-03-04,ME210,Absent
STU0166,2024-03-04,ME210,Present
STU0660,2024-03-04,ME210,Present
STU0304,2024-03-04,ME210,Present
STU0135,2024-03-04,ME210,Present
STU0259,2024-03-04,ME210,Present
STU0564,2024-03-04,ME210,Absent
STU1199,2024-03-04,EE305,Absent
STU1124,2024-03-04,EE305,Present
STU0666,2024-03-04,EE305,Absent
STU0781,2024-03-04,EE305,Present
STU1087,2024-03-04,EE305,Present
STU0604,2024-03-04,EE305,Present
STU0930,2024-03-04,EE305,Present
STU1036,2024-03-04,EE305,Present
STU0882,2024-03-04,EE305,Absent
STU0204,2024-03-04,EE305,Present
STU0235,2024-03-04,EE305,Present
STU1130,2024-03-04,EE305,Present
STU0441,2024-03-04,EE305,Present
STU0881,2024-03-04,EE305,Absent
STU0925,2024-03-04,EE305,Present
STU0468,2024-03-04,EE305,Present
STU0848,2024-03-04,EE305,
STU0695,2024-03-04,EE305,Present
STU0929,2024-03-04,EE305,Present
STU0817,2024-03-04,EE305,Present
STU0852,2024-03-04,EE305,Present
STU0195,2024-03-04,EE305,Present
STU0641,2024-03-04,EE305,Absent
STU0875,2024-03-04,EE305,Present
STU0523,2024-03-04,EE305,Present
STU0767,2024-03-04,EE305,Absent
STU0313,2024-03-04,EE305,Present
STU0972,2024-03-04,EE305,Absent
STU0138,2024-03-04,EE305,Present
STU0187,2024-03-04,EE305,Present
STU0175,2024-03-04,EE305,Present
STU0191,2024-03-04,EE305,Present
STU0885,2024-03-04,EE305,Present
STU0198,2024-03-04,EE305,Present
STU0764,2024-03-04,EE305,Present
STU0267,2024-03-04,EE305,Present
STU1140,2024-03-04,EE305,
STU0123,2024-03-04,EE305,Absent
STU1151,2024-03-04,EE305,Absent
STU0676,2024-03-04,EE305,Absent
STU0251,2024-03-04,EE305,Present
STU0842,2024-03-04,EE305,Present
STU0725,2024-03-04,EE305,Present
STU0867,2024-03-04,EE305,Present
STU0106,2024-03-04,ME209,Present
STU0590,2024-03-04,ME209,Present
STU0640,2024-03-04,ME209,Present
STU0721,2024-03-04,ME209,Present
STU0213,2024-03-04,ME209,Present
STU1184,2024-03-04,ME209,Present
STU1040,2024-03-04,ME209,Present
STU0436,2024-03-04,ME209,Absent
STU0317,2024-03-04,ME209,Present
STU0988,2024-03-04,ME209,Present
STU0460,2024-03-04,ME209,Present
STU0222,2024-03-04,ME209,
STU0718,2024-03-04,ME209,Present
STU1140,2024-03-04,ME209,Present
STU0753,2024-03-04,ME209,Present
STU0236,2024-03-04,ME209,Present
STU0571,2024-03-04,ME209,Present
STU1176,2024-03-04,ME209,Present
STU0464,2024-03-04,ME209,Absent
STU0879,2024-03-04,ME209,Present
STU1149,2024-03-04,ME209,Present
STU1141,2024-03-04,ME209,Absent
STU0054,2024-03-04,ME209,Present
STU0548,2024-03-04,ME209,Present
STU0060,2024-03-04,ME209,Present
STU0370,2024-03-04,ME209,Present
STU0560,2024-03-04,ME209,Absent
STU0633,2024-03-04,ME209,Present
STU0696,2024-03-04,ME209,Absent
STU0719,2024-03-04,ME209,Present
STU0013,2024-03-04,ME209,Present
STU0372,2024-03-04,ME209,Present
STU0294,2024-03-04,ME209,Present
STU1160,2024-03-04,ME209,Present
STU0821,2024-03-04,ME209,Absent
STU0143,2024-03-04,ME209,Present
STU0291,2024-03-04,ME209,Absent
STU0063,2024-03-04,ME209,Present
STU0188,2024-03-04,ME209,Absent
STU1087,2024-03-04,ME209,Present
STU0441,2024-03-04,ME209,Present
STU0771,2024-03-04,ME209,Absent
STU0860,2024-03-04,ME209,Present
STU0930,2024-03-04,ME209,Present
STU0699,2024-03-04,ME209,Present
STU0323,2024-03-04,ME209,Present
STU0758,2024-03-04,ME209,Absent
STU0639,2024-03-04,ME209,Present
STU0665,2024-03-04,ME209,Present
STU1163,2024-03-04,ME209,Present
STU0174,2024-03-04,ME209,Present
STU0108,2024-03-04,ME209,Present
STU0323,2024-03-04,ME207,Present
STU0102,2024-03-04,ME207,Present
STU0168,2024-03-04,ME207,Present
STU0558,2024-03-04,ME207,Present
STU0908,2024-03-04,ME207,Present
STU0869,2024-03-04,ME207,Present
STU0995,2024-03-04,ME207,Present
STU0906,2024-03-04,ME207,Present
STU0849,2024-03-04,ME207,Present
STU0560,2024-03-04,ME207,Present
STU0442,2024-03-04,ME207,Present
STU1050,2024-03-04,ME207,Present
STU0234,2024-03-04,ME207,Present
STU0707,2024-03-04,ME207,Present
STU0881,2024-03-04,ME207,Present
STU0228,2024-03-04,ME207,Present
STU0581,2024-03-04,ME207,Present
STU0997,2024-03-04,ME207,Absent
STU1080,2024-03-04,ME207,Present
STU0632,2024-03-04,ME207,Present
STU0094,2024-03-04,ME207,Present
STU0452,2024-03-04,ME207,Present
STU0810,2024-03-04,ME207,Present
STU0113,2024-03-04,ME207,Absent
STU0016,2024-03-04,ME207,Present
STU0419,2024-03-04,ME207,Present
STU0618,2024-03-04,ME207,Present
STU0433,2024-03-04,ME207,Present
STU0282,2024-03-04,ME207,Present
STU0524,2024-03-04,EE307,Present
STU0593,2024-03-04,EE307,Present
STU0672,2024-03-04,EE307,Present
STU0246,2024-03-04,EE307,Present
STU0016,2024-03-04,EE307,Present
STU1019,2024-03-04,EE307,Present
STU0882,2024-03-04,EE307,Present
STU0360,2024-03-04,EE307,Present
STU0265,2024-03-04,EE307,
STU0779,2024-03-04,EE307,Present
STU1091,2024-03-04,EE307,Present
STU0472,2024-03-04,EE307,Present
STU1025,2024-03-04,EE307,Present
STU1145,2024-03-04,EE307,Present
STU0726,2024-03-04,EE307,Present
STU0148,2024-03-04,EE307,Present
STU0814,2024-03-04,EE307,Present
STU0087,2024-03-04,EE307,Present
STU0894,2024-03-04,EE307,Absent
STU0039,2024-03-04,EE307,Present
STU0942,2024-03-04,EE307,Present
STU0160,2024-03-04,EE307,Present
STU0642,2024-03-04,EE307,Absent
STU1180,2024-03-04,EE307,Present
STU0880,2024-03-04,EE307,Present
STU1175,2024-03-04,EE307,Present
STU0829,2024-03-04,EE307,Present
STU0856,2024-03-04,EE307,Present
STU0236,2024-03-04,EE307,Absent
STU0830,2024-03-04,EE307,Present
STU0043,2024-03-04,EE307,Present
STU0666,2024-03-04,EE307,Present
STU0352,2024-03-04,EE307,Present
STU0943,2024-03-04,EE307,Present
STU0742,2024-03-04,EE307,Present
STU0181,2024-03-04,EE307,Present
STU0895,2024-03-04,EE307,Present
STU0217,2024-03-04,EE307,Present
STU0499,2024-03-04,EE307,Present
STU0893,2024-03-04,EE307,Absent
STU0821,2024-03-04,EE307,
STU1074,2024-03-04,EE307,Absent
STU0162,2024-03-04,EE307,Present
STU0811,2024-03-04,EE307,Present
STU0636,2024-03-04,EE307,Present
STU0696,2024-03-04,EE307,Present
STU0454,2024-03-04,EE307,
STU0683,2024-03-04,EE307,Present
STU0345,2024-03-04,EE307,Present
STU1046,2024-03-04,ME208,
STU0234,2024-03-04,ME208,Absent
STU1087,2024-03-04,ME208,Absent
STU1045,2024-03-04,ME208,Present
STU0398,2024-03-04,ME208,Present
STU0716,2024-03-04,ME208,Present
STU0720,2024-03-04,ME208,Present
STU0303,2024-03-04,ME208,Present
STU0484,2024-03-04,ME208,Present
STU0211,2024-03-04,ME208,Present
STU0300,2024-03-04,ME208,Absent
STU0525,2024-03-04,ME208,Present
STU0405,2024-03-04,ME208,Present
STU0356,2024-03-04,ME208,Present
STU0314,2024-03-04,ME208,Present
STU0155,2024-03-04,ME208,Present
STU0363,2024-03-04,ME208,Absent
STU1012,2024-03-04,ME208,Present
STU0951,2024-03-04,ME208,Absent
STU1155,2024-03-04,ME208,Present
STU1187,2024-03-04,ME208,Present
STU0920,2024-03-04,ME208,
STU1157,2024-03-04,ME208,Present
STU0662,2024-03-04,ME208,Absent
STU0648,2024-03-04,ME208,Absent
STU0310,2024-03-04,ME208,Present
STU0901,2024-03-04,ME208,Present
STU0961,2024-03-04,ME203,Present
STU0906,2024-03-04,ME203,Absent
STU0621,2024-03-04,ME203,Present
STU0563,2024-03-04,ME203,Present
STU0116,2024-03-04,ME203,Present
STU0721,2024-03-04,ME203,Present
STU1040,2024-03-04,ME203,Present
STU0152,2024-03-04,ME203,Present
STU0636,2024-03-04,ME203,Absent
STU0946,2024-03-04,ME203,Present
STU0926,2024-03-04,ME203,Present
STU0078,2024-03-04,ME203,Absent
STU0117,2024-03-04,ME203,Present
STU0756,2024-03-04,ME203,Absent
STU0588,2024-03-04,ME203,Present
STU0158,2024-03-04,ME203,Present
STU0185,2024-03-04,ME203,Absent
STU1039,2024-03-04,ME203,Present
STU0788,2024-03-04,ME203,Present
STU0948,2024-03-04,ME203,Present
STU1189,2024-03-04,ME203,
STU1136,2024-03-04,ME203,Present
STU0085,2024-03-04,ME203,Present
